DateOfDeparture;Departure;Arrival;WeeksToDeparture;log_PAX;std_wtd
2012-11-05;SFO;DEN;10;11.22453043;6.844129255
2012-07-09;ORD;MSP;9.65;12.61016928;8.821474993
2012-05-19;PHL;DFW;7;8.350124607;4.472135955
2012-06-08;SEA;DEN;12.58333333;10.85431356;9.559500927
2012-02-16;ATL;LGA;8.944444444;12.36113647;7.344243222
2012-12-26;SFO;ORD;12.5;9.74589085;8.94427191
2012-10-08;LGA;DTW;10.4;10.97225362;9.996841606
2012-05-12;SFO;DEN;10.27777778;10.04195275;8.187548333
2011-11-09;LAX;ATL;12.73076923;11.52943847;9.250114344
2012-07-22;MSP;ATL;9.476190476;10.60607116;6.982972488
2013-01-05;CLT;LGA;6.846153846;8.569787113;5.193684528
2012-10-02;DEN;MSP;7.714285714;10.58700821;6.753102665
2011-09-24;BOS;SFO;13.48148148;10.79242331;8.545670835
2012-10-31;ORD;ATL;9.238095238;11.98826049;6.503112808
2011-12-18;ATL;DEN;10.73913043;10.43400108;7.852141522
2011-11-20;JFK;MIA;12.74074074;10.94609644;9.066390142
2012-04-13;EWR;MCO;12.875;10.89265509;9.615714041
2011-10-18;ORD;IAH;14.88888889;11.14101009;10.25195416
2012-06-02;ORD;IAH;8.294117647;9.202674251;5.428681998
2011-11-05;EWR;LAX;10.18181818;10.19779959;7.320137675
2011-11-22;ORD;ATL;8.944444444;11.04859343;6.328945849
2011-10-27;LGA;DTW;11.76190476;11.68817708;10.08416958
2012-04-30;ATL;ORD;10.15789474;12.01220914;7.904029619
2012-08-24;EWR;MCO;16.71875;10.76359777;11.03143419
2011-12-15;LAS;DEN;8.235294118;11.02349244;5.448961045
2012-12-20;DFW;PHL;11.11111111;10.64980794;8.245418613
2012-11-18;MIA;ATL;12.68;10.01610971;10.4631098
2012-06-22;DEN;LAX;11.30434783;11.3174666;7.163257148
2012-04-22;SFO;DEN;8.75;10.97225362;6.231287778
2012-04-07;LAS;DFW;11.15;9.255584913;9.074400082
2011-09-25;LAS;SFO;13.07407407;11.54860591;8.061904365
2012-09-29;DFW;SFO;11.52631579;10.62494123;9.430261108
2012-09-12;DEN;DFW;9.125;11.84424789;7.570777151
2013-03-02;LGA;BOS;9.25;7.540192592;17.03567685
2011-11-24;BOS;ATL;7.5;9.202674251;6.976149845
2012-11-03;LGA;BOS;4.888888889;6.463513433;3.951089864
2012-07-21;DEN;ATL;14.80769231;10.08424426;10.9508693
2012-01-15;BOS;LGA;2.75;8.172373433;2.49284691
2013-01-03;MSP;ORD;10.22222222;10.85431356;9.32772941
2012-07-17;ATL;DFW;11.05;12.03585416;8.127115109
2011-12-09;LGA;CLT;8.133333333;11.41010294;6.642575519
2012-10-02;ORD;SEA;12.43478261;10.85431356;9.350868151
2012-08-07;ATL;LGA;8.315789474;12.47129543;6.08324321
2012-11-11;LAS;ORD;11.5;10.6804322;9.692645068
2011-09-13;ATL;MSP;9.15;10.98261462;6.784463676
2012-08-22;LAX;EWR;15.71428571;11.17393612;11.69950028
2013-02-03;LAX;ATL;14.11538462;11.08806529;11.86701959
2011-09-04;CLT;ATL;9.333333333;8.607087872;6.712586948
2012-01-30;LAX;SFO;14.53571429;12.35124268;9.867575569
2012-01-09;JFK;LAS;16.65714286;13.18672903;11.27971333
2011-10-28;SFO;LAX;14.51724138;12.87157256;9.329755355
2012-09-05;LAS;ORD;14.59259259;10.00741517;10.176365
2011-10-05;ORD;DEN;11.47619048;11.3174666;8.506580086
2012-05-02;ORD;MSP;12.72727273;12.43845224;12.76595852
2011-09-15;PHL;MCO;13.55555556;10.52862159;8.594870265
2012-07-14;ATL;PHL;11.13636364;10.42705517;7.427718066
2013-02-27;PHX;DEN;9;11.26936373;6.259111006
2012-08-04;PHL;ORD;13.52;10.06744256;10.35664038
2013-02-03;ATL;LAX;12.79166667;10.93022421;11.26741808
2011-10-28;ATL;LAX;13.26923077;11.43458875;8.960168268
2012-12-28;MIA;ATL;15.57142857;9.24249731;11.20326861
2012-12-23;ATL;MCO;16.78125;10.75777881;13.08467307
2013-02-14;JFK;SFO;10.95833333;12.56428004;7.948087912
2012-12-14;ATL;EWR;12.40909091;11.1074923;10.54089131
2013-02-23;LAS;SFO;10.57894737;9.74589085;8.091942422
2012-01-06;ORD;BOS;10.57142857;11.07827537;7.18729037
2012-03-29;MSP;ATL;8.722222222;10.83763706;5.778311941
2012-01-20;MCO;EWR;10.27777778;11.40186904;8.783711902
2012-10-04;JFK;SFO;19.10526316;13.05034685;11.91589779
2013-02-22;ATL;SFO;10.59090909;10.61238242;8.307535827
2013-02-18;DEN;SEA;10.38095238;10.63741603;6.866412385
2012-03-31;ATL;SFO;10.36842105;9.522464517;8.213880706
2012-05-02;LAX;SFO;12.7037037;12.84511856;8.926256924
2012-02-11;SEA;LAX;13.5;10.46834783;9.279008568
2012-01-28;ATL;LAX;12.46153846;10.5933842;9.696311749
2012-05-26;MCO;ATL;13.42307692;10.21347175;9.517029271
2011-11-12;LAX;BOS;13.30434783;9.8624898;9.730153613
2011-09-12;LGA;CLT;8.352941176;11.1074923;5.798072702
2012-02-17;JFK;SFO;11.47826087;12.53079663;9.272979149
2012-06-08;LGA;BOS;5.5;12.57970226;4.790035954
2012-08-20;LAX;ORD;15.15625;12.459632;10.54669915
2012-04-06;DEN;MSP;10.33333333;9.972225906;6.740425308
2011-12-30;DFW;LGA;11.43478261;10.10916635;7.372097808
2012-10-11;MSP;ORD;11.1;12.91056302;8.441127388
2012-11-18;PHX;DEN;10.95652174;10.09258868;8.385475868
2012-03-20;ORD;SFO;10.9;11.82132428;9.031523739
2012-11-25;SFO;ATL;10.57142857;10.28991588;7.09627669
2012-10-20;DFW;LGA;11.81818182;9.998679906;10.30319582
2012-10-13;DFW;ORD;10.95238095;10.28241094;7.984210609
2011-10-23;ATL;DFW;10.2;11.76445066;7.395589013
2011-11-24;LGA;BOS;5.222222222;5.58696806;5.629781918
2011-11-24;ORD;LAS;9.411764706;9.332238542;7.898249992
2012-02-27;PHL;DFW;6.785714286;11.4142063;4.758451129
2012-04-18;ATL;DFW;8.176470588;11.92077045;7.755927524
2012-05-03;ATL;LGA;10.52380952;12.53304766;8.268125831
2011-09-26;DTW;LGA;7.411764706;11.4746973;5.712473452
2012-10-03;MCO;PHL;17.125;11.00826806;11.60297515
2012-11-23;MIA;JFK;17.25925926;9.268581312;13.50382451
2012-09-04;MCO;EWR;15.5;10.8151672;9.947274796
2012-07-07;JFK;LAX;19.15789474;12.459632;12.07303521
2012-09-22;PHX;DEN;8.375;8.989708254;5.942782738
2012-11-14;LAS;DEN;13;10.76939863;10.60017153
2012-06-09;LAX;SFO;13.69230769;11.81141296;9.747899182
2011-12-27;DEN;LAX;16.35294118;10.99804899;11.02856444
2012-02-17;ORD;DFW;12.30434783;12.2649563;8.439273895
2011-10-23;BOS;ORD;11;12.01220914;6.782329983
2012-02-01;ATL;MSP;9.238095238;10.63741603;6.472285237
2012-12-20;ATL;DFW;10.0952381;11.74051847;7.930351581
2012-08-10;PHL;MCO;14.44827586;10.58700821;9.507839648
2011-12-05;ORD;EWR;8.352941176;12.11913866;5.667243339
2012-03-05;ATL;MIA;10.76190476;10.79242331;7.341013295
2011-11-15;SEA;LAX;8.764705882;11.22906257;6.959969574
2012-08-10;SFO;EWR;15.71428571;11.02853973;12.1559531
2012-07-23;LAS;ORD;14.03846154;10.6186724;10.00991816
2012-03-29;ORD;LAX;13.5;12.03291487;10.33777371
2012-11-12;LGA;DFW;11.76190476;12.35124268;9.093430386
2012-06-10;ATL;MCO;13.72413793;11.92700783;9.680232257
2011-09-30;BOS;EWR;11.69565217;11.34744389;7.979717371
2012-05-14;PHL;DFW;9.294117647;11.60495388;8.252005104
2012-01-22;LAS;DFW;11;10.63741603;7.689631642
2012-03-07;PHL;ATL;7.266666667;11.41830065;4.832430129
2012-08-22;DFW;DEN;9.388888889;11.4142063;6.809499324
2012-03-05;JFK;LAX;14.07142857;13.08245869;10.57575344
2011-10-27;ORD;LAX;14.58064516;12.32376096;9.962510372
2012-11-18;ORD;LGA;10.9047619;12.63802125;8.196979699
2012-07-12;PHL;BOS;7.875;11.36856502;5.560275773
2011-09-02;DFW;LGA;12.12;11.1074923;7.584633588
2012-12-15;SFO;JFK;14.89655172;11.43053004;11.65989717
2012-12-24;LAX;SFO;18.64705882;10.93552998;12.62244838
2012-09-29;SFO;DFW;14.57692308;10.05048812;10.3001867
2011-11-19;LAX;ORD;13.33333333;11.4142063;8.417015733
2012-11-29;ORD;PHX;9.470588235;10.41308525;9.000816956
2012-03-02;LAS;ORD;11.44;11.70929024;7.937673883
2012-11-27;LAX;DEN;12.7826087;10.96183473;10.03610084
2012-08-26;ATL;CLT;8.789473684;9.989903534;6.770679823
2011-11-05;BOS;SFO;13.57692308;10.4886563;8.900216073
2012-10-06;ORD;MSP;11.52380952;10.31963724;8.801244501
2012-07-26;PHL;MCO;12.36;10.49537694;8.066804407
2013-01-27;SFO;SEA;9.35;10.88722575;7.328926108
2012-12-27;ATL;PHL;9.25;10.41308525;7.202886848
2013-02-07;DFW;LAS;11;10.37053642;9.542474707
2011-09-07;DFW;ORD;9.8;12.24930606;6.420362344
2012-06-12;JFK;MIA;14.44;9.653393757;11.58332134
2012-07-25;LGA;BOS;6.266666667;13.2243749;4.712698145
2012-11-13;DEN;MSP;9.833333333;10.65597315;8.893156655
2011-10-03;LAX;BOS;12;10.7809465;8.706866475
2012-04-13;MSP;ORD;7.5;12.0936875;6.745368782
2012-06-20;DEN;ATL;11.63636364;10.64980794;8.324064109
2012-05-24;SFO;SEA;11.73913043;11.70578793;8.108454574
2011-09-25;PHL;ATL;10.36363636;10.86534895;7.865206409
2012-09-17;SFO;SEA;13.54166667;11.73362391;10.30398474
2012-11-23;PHL;BOS;6.272727273;6.279925084;3.849439156
2012-12-24;BOS;LGA;6;5.050447969;3.872983346
2011-11-19;LGA;DFW;9.111111111;10.21347175;6.067162229
2012-10-14;ORD;LGA;14.10344828;13.23057599;10.15362296
2013-02-04;BOS;ATL;7.4;11.62336445;5.248128918
2011-12-09;LAS;LAX;15.33333333;11.56001253;11.75715821
2012-06-28;IAH;LAX;13.03846154;10.99804899;8.543913713
2012-06-27;ORD;ATL;9.222222222;11.85722168;6.68233453
2012-02-25;ORD;LGA;12.9047619;11.08317675;11.84020592
2012-06-14;LAX;ORD;12.72;12.75145993;8.58059827
2012-08-19;PHL;ATL;8.210526316;10.98777361;5.845976274
2012-04-26;LAX;BOS;12.56;11.29575534;8.216244073
2012-03-23;EWR;LAX;12.36842105;10.75777881;12.11615325
2012-07-31;ORD;PHX;10.3;9.918164852;7.240965333
2012-05-20;BOS;LGA;7.166666667;10.40606085;7.481289793
2013-01-15;MIA;LGA;13.91666667;12.01518121;11.54920162
2012-04-03;BOS;SFO;9;11.07827537;6.173949065
2011-10-16;ORD;MSP;11.7826087;11.45073583;9.558225975
2012-12-16;ATL;DTW;9.210526316;10.14188607;8.290415801
2012-03-31;DEN;ATL;10.61904762;9.578139569;7.317623866
2011-12-01;LAX;ATL;10.28571429;11.56001253;8.174000594
2011-09-18;JFK;LAS;14.5;11.48656357;8.803408431
2012-09-27;LAX;ORD;16.53333333;12.41942171;11.49432644
2012-06-19;JFK;LAX;18.27272727;13.1835573;13.26478592
2013-01-12;DEN;LAS;10.66666667;8.84918338;7.213413431
2011-09-16;DFW;ORD;11.08695652;13.05715334;6.940742975
2012-04-04;SFO;LAS;17.44444444;10.8151672;14.00915452
2012-10-24;LAX;ORD;14.61538462;12.16080031;11.04926033
2012-08-18;MCO;ATL;15.59259259;10.73431968;11.89136487
2011-10-27;ORD;BOS;13.11538462;12.67382651;9.872494814
2012-08-07;ATL;LAX;11.08695652;11.40186904;8.841601271
2012-09-08;ORD;SEA;15;10.18199462;10.22342988
2012-04-30;ATL;SFO;7.875;10.98777361;5.340099874
2012-04-23;BOS;EWR;9.529411765;11.1074923;7.803185624
2012-01-17;ORD;BOS;11.75;11.73016705;10.58735591
2012-09-17;BOS;EWR;12.72727273;11.50226873;9.269416267
2011-12-26;ORD;MSP;9.894736842;9.09212481;6.975311517
2011-12-11;ATL;MIA;14.44444444;10.74608613;11.616743
2011-12-15;DFW;LAX;14.93548387;12.21493984;10.53861308
2013-01-22;SEA;DEN;7.8;10.06744256;6.108542029
2012-09-04;LAX;EWR;15.14285714;10.5352;10.65177532
2013-01-04;DEN;PHX;13.08;10.04195275;9.045809343
2011-11-02;JFK;LAS;10.19047619;10.40606085;7.953735271
2012-02-19;ATL;MIA;11.56521739;10.59973847;9.049490628
2011-09-12;ATL;DEN;8.842105263;11.37276069;6.938324789
2013-01-28;ORD;PHX;8.833333333;11.17393612;5.923532333
2012-11-26;BOS;LAX;10.2;11.14101009;7.416908137
2011-11-15;ORD;ATL;8.333333333;12.2933117;7.120806299
2011-10-19;SFO;ORD;13.03846154;12.16354494;8.609207951
2012-06-21;MCO;EWR;12.44;10.84877128;8.231443778
2012-10-01;LAX;BOS;14.76666667;10.79813534;10.94400586
2012-09-07;LAX;ATL;12.91304348;11.56379928;8.999560815
2012-02-20;DFW;ORD;9.777777778;12.44317968;7.704510181
2012-11-09;MCO;EWR;16.5483871;11.12193089;12.70653037
2012-05-21;ATL;MSP;15.08695652;11.63067809;13.56771919
2011-10-26;ORD;ATL;7.058823529;12.23616312;4.95568598
2012-05-17;ATL;CLT;8.210526316;10.9088489;5.817396777
2011-09-11;LAX;SEA;13.07692308;11.34744389;8.432902594
2012-03-12;ATL;DEN;8.888888889;10.91956718;6.008708277
2012-10-01;ATL;MIA;12.95454545;10.93022421;10.70592748
2012-05-19;LAX;ATL;12.43478261;11.26492859;9.642831001
2012-10-06;DTW;LGA;15.15384615;10.06744256;11.9052671
2012-08-03;LAX;JFK;18.94594595;13.22126661;12.40283558
2012-10-29;ORD;SEA;15.92592593;11.1074923;12.66104239
2012-02-10;DEN;PHX;9.9;11.31314452;6.797058187
2012-01-08;LGA;ATL;11.92;11.57886987;8.707850864
2011-12-28;ORD;DEN;13.08;9.927284556;9.358240575
2012-09-25;DEN;LAX;14.92;11.03357341;11.49971014
2011-12-22;MIA;JFK;16.35483871;10.26730984;11.28878023
2012-06-11;SFO;DFW;11;11.58261857;6.782329983
2012-05-18;DEN;MSP;11.38095238;10.92490331;10.22974189
2011-11-24;MSP;ORD;11.8;8.816463668;9.666001187
2012-03-13;LGA;DTW;5.272727273;10.40606085;3.849439156
2012-05-30;LGA;CLT;9.4375;11.07336107;8.500735262
2012-01-04;SFO;LAX;17.86111111;11.88608689;12.51776515
2012-09-13;LAX;ORD;17.45454545;12.62093086;11.85878079
2012-09-07;ATL;BOS;10.35;11.08317675;8.604007634
2012-09-08;SFO;DEN;14.40740741;10.11740026;10.21032381
2012-04-28;ORD;DEN;11.57142857;9.24249731;10.00785406
2012-01-09;MSP;ORD;9.095238095;11.50226873;6.212123324
2013-02-21;DFW;ORD;8.352941176;12.79301549;5.578319376
2012-04-22;MSP;DEN;10.3;10.34162149;9.942466071
2012-04-09;LAX;SEA;12.42307692;11.39773842;9.038464812
2012-05-06;ORD;SEA;13.95652174;11.14101009;12.28257547
2011-09-25;LAS;DFW;13.81481481;11.15989608;9.140093574
2012-03-05;DFW;LAX;9.95;12.21493984;6.715849282
2012-01-02;ORD;MSP;11.91304348;10.1337598;10.36564712
2012-12-28;IAH;LAX;14.4;10.07586233;11.81101181
2013-02-26;ATL;SFO;9.125;10.68649717;9.164242104
2012-09-02;LGA;ORD;10.81818182;10.47514192;6.980492298
2012-04-30;LAX;LAS;18.05882353;11.55241587;13.70675829
2012-10-02;SEA;ORD;14.07692308;10.71652964;10.3534461
2013-01-08;DEN;LAS;11;10.9408207;10.8519448
2012-05-12;LAX;DFW;14.20689655;11.4142063;10.6883759
2012-07-31;DFW;LAX;15.41935484;11.63432418;9.824371714
2012-04-25;LAS;DEN;10.1;10.6804322;6.703494768
2012-04-07;BOS;EWR;8;8.218424557;5.732115042
2013-01-09;ATL;PHL;8.941176471;11.33465543;10.10241672
2012-11-06;ORD;SEA;11;10.5352;8.705715001
2013-02-21;DEN;DFW;10.05882353;11.59753846;7.956684204
2012-11-06;ORD;PHX;10.61904762;10.8208101;7.35170858
2012-02-10;EWR;ORD;9.052631579;11.79477613;7.427229813
2012-06-04;BOS;EWR;10.65;11.36435988;7.672747398
2013-02-02;ORD;MSP;11.59090909;9.453383443;8.174636097
2011-12-25;DFW;LAX;15.5;10.18199462;10.21746308
2013-02-21;SFO;JFK;12.8;12.43371278;10.44828535
2012-10-30;LGA;DFW;11.70588235;8.766281921;9.478691272
2012-01-25;LAS;LAX;16.63636364;11.32177868;12.65113182
2012-09-27;MCO;PHL;17.12903226;10.5220199;11.47676475
2013-02-25;ORD;MSP;10.1875;12.46896857;11.36790072
2013-01-12;PHL;MCO;11.92307692;10.04195275;8.158054067
2012-09-19;MIA;JFK;13.19230769;10.03337813;9.068712062
2012-11-24;SFO;BOS;16.83870968;10.46834783;11.96967494
2012-08-16;DEN;SEA;12.42307692;11.08806529;9.122162362
2012-03-16;ATL;MCO;11.70833333;11.59381966;9.129403841
2012-12-30;LGA;DFW;14.15;9.357105253;11.57708717
2011-10-06;LAX;BOS;13.46153846;11.5713498;9.025434147
2011-11-03;LAX;DFW;13.53846154;11.88608689;8.972093487
2013-02-18;ORD;LGA;8.95;12.996737;6.660764932
2012-10-04;ATL;MIA;13.80769231;10.7284085;10.84073514
2011-12-31;PHL;DFW;7.5;7.75621612;4.760952286
2012-08-12;JFK;SFO;17;12.48288636;11.44677122
2011-11-13;DFW;DEN;10.26315789;10.80382993;8.555973256
2011-09-28;JFK;SFO;14.53333333;12.73538245;8.861903483
2013-02-09;LGA;ORD;10.5;10.3848275;12.6536708
2011-10-03;EWR;ATL;7.1875;11.35168729;5.776028047
2013-02-07;DTW;ORD;6.076923077;11.60124985;4.030333701
2011-12-22;MSP;DEN;14;10.37769565;9.727043981
2011-10-22;MIA;ATL;15;9.989903534;10.00357079
2012-07-15;LGA;ORD;12.68;12.6612677;10.39919869
2012-10-29;ORD;BOS;14.28;11.03357341;11.4073076
2012-10-06;DFW;ATL;10.84210526;10.75777881;10.16127266
2012-03-14;MSP;DEN;10.9;10.87084226;8.613942187
2011-11-16;ORD;DTW;8.315789474;11.69171258;6.037407755
2012-12-27;DFW;LAS;14.28;9.834016335;10.69859804
2012-11-27;LAS;ORD;13.27272727;9.307035783;10.46618964
2011-09-28;DEN;DFW;9.5;11.40599054;6.997898844
2012-10-12;LGA;BOS;5;12.51268993;3.31662479
2011-10-06;LAX;ATL;14.07407407;11.74395621;9.425521516
2011-12-09;ATL;PHL;7.875;11.5371291;5.414486741
2011-12-08;PHX;DEN;10.05882353;11.69876353;9.370636239
2013-01-08;DFW;DEN;10.95238095;10.85431356;8.375417545
2013-02-13;BOS;SFO;9.555555556;11.12193089;7.188407516
2012-03-27;SEA;DEN;7.866666667;10.08424426;5.755328794
2012-06-06;PHX;ORD;10.73684211;10.41308525;9.497614351
2013-01-25;LAX;LAS;11.52173913;11.19249325;9.49099844
2012-05-05;PHL;MCO;15.63333333;10.15803314;10.73018088
2012-11-11;LAX;SFO;15.75862069;12.32376096;12.16451271
2012-06-13;PHL;MCO;15.35714286;10.31225119;11.20586581
2011-11-22;ATL;MCO;16;10.59973847;10.55461984
2012-06-09;PHL;MCO;14.03571429;10.28991588;9.263557204
2012-05-06;DFW;ATL;8.789473684;11.2470818;6.980758852
2013-02-27;LAX;DFW;13.04;11.4142063;10.40624812
2012-12-07;ATL;SFO;10.15789474;10.40606085;8.247983982
2012-11-20;LAS;DEN;15.68965517;9.843555873;11.79316827
2012-03-29;DEN;LAX;11.28571429;11.03859354;8.877741025
2011-10-07;LAS;DEN;12.29166667;11.03859354;8.426042274
2012-11-02;DFW;LAX;13.80769231;11.43863865;10.17848409
2013-02-22;ORD;LGA;10.95238095;13.05034685;8.38734875
2012-04-07;DFW;SFO;12.05;9.42977584;11.13777357
2013-01-10;ATL;BOS;10.63636364;11.45875724;8.443343135
2012-06-17;MSP;ORD;12.33333333;11.17393612;11.76151918
2012-09-22;SFO;LAS;18.58823529;11.48656357;12.6828867
2012-03-21;LAX;BOS;10.42857143;11.05853999;6.932325934
2013-02-07;LAS;ORD;11.91304348;11.60495388;8.300673814
2011-10-09;LAS;ORD;13.42857143;11.16458785;9.539114686
2013-01-04;LAS;SFO;19.25714286;10.77518151;13.24285125
2012-08-09;DEN;LAX;12.17391304;11.44267977;9.073699125
2011-11-24;IAH;LAX;11.66666667;9.578139569;9.77922969
2012-02-15;ATL;PHL;7.125;11.45875724;5.560275773
2012-05-23;JFK;LAS;14.32142857;10.64980794;9.937037234
2011-09-27;ORD;DEN;11.7826087;11.39359863;7.798347854
2012-02-02;ORD;PHL;9.333333333;11.50226873;9.385906354
2012-09-23;ATL;DTW;11.04761905;10.57419046;9.620167309
2012-12-21;ATL;MCO;13.96428571;11.26048288;11.02348383
2013-02-19;EWR;BOS;9.470588235;11.39359863;7.408758728
2012-12-05;BOS;LGA;5.416666667;13.35045505;4.795041631
2012-06-08;MCO;PHL;10.66666667;10.52862159;7.115710318
2012-08-16;ORD;DFW;13.2173913;12.74745354;12.2658303
2012-06-24;ORD;PHX;11.16;10.64362228;7.487100017
2012-11-17;LGA;DTW;6.857142857;9.909000334;4.769408008
2011-10-02;ATL;MCO;13.92857143;11.40186904;8.814670311
2012-10-26;DTW;LGA;8.578947368;10.93552998;6.457689555
2012-01-06;ORD;SFO;13.34615385;11.20629091;8.993074258
2013-01-29;PHL;DFW;7;10.33432217;4.883252384
2012-05-07;LAS;ORD;10.15789474;11.26048288;8.896086267
2011-12-11;LGA;DTW;10.05;10.39193217;6.969671139
2012-10-23;LAS;LAX;16.03333333;11.22906257;10.87066071
2012-05-28;EWR;SFO;13.5;10.18199462;11.27906873
2013-01-11;JFK;MCO;14.76923077;10.4886563;10.8381094
2011-11-16;LAX;DEN;11.33333333;11.70578793;8.320657025
2012-11-29;LAX;IAH;13.19230769;10.62494123;10.5376249
2012-11-09;PHL;ATL;10.10526316;11.63796316;7.76670055
2012-05-16;ATL;CLT;8.65;11.02349244;6.002411796
2012-12-24;IAH;ORD;9.055555556;8.588530746;6.475948463
2013-02-20;CLT;LGA;7.166666667;11.14574955;6.806859286
2012-09-23;ORD;EWR;13.92307692;11.33037305;10.07937727
2012-02-08;JFK;LAS;12.18181818;10.48191135;8.791967999
2012-12-14;DEN;ATL;9.888888889;10.72247853;8.608401429
2012-04-09;EWR;ORD;8.3125;12.05339324;6.332127078
2012-07-18;ORD;LGA;14.13793103;13.7394201;10.79260374
2012-01-19;LAX;LAS;14.25925926;11.54478815;10.271666
2012-12-24;ATL;ORD;10.89473684;8.661676425;8.640310802
2012-09-30;EWR;MCO;15.06666667;11.4142063;9.609382388
2012-01-05;ATL;ORD;12.13043478;11.34744389;8.797232766
2012-11-04;SFO;DFW;9.666666667;11.10265448;7.302967433
2012-09-07;LAS;SFO;18.97058824;11.06349345;14.04211262
2012-04-29;BOS;EWR;9.5625;9.578139569;11.1233613
2012-04-01;SFO;SEA;10;11.25602654;6.813299687
2012-08-09;DTW;LGA;12.2;11.2470818;8.93028555
2012-03-28;ATL;MIA;10.05263158;10.96705145;9.879685579
2012-01-19;BOS;ATL;8.947368421;11.57886987;7.098307186
2011-10-30;DFW;ORD;10.82608696;11.36435988;7.980955593
2012-09-24;BOS;ATL;12.04166667;11.89244116;8.369089955
2012-10-16;LAS;SFO;15.8;10.98261462;12.08133356
2012-03-09;LAX;BOS;11.56521739;11.42646248;7.715545624
2011-11-06;DFW;DEN;8.666666667;10.76939863;7.186588817
2013-02-02;DFW;DEN;12.05;9.663900691;10.76287479
2012-04-12;MCO;EWR;14.92857143;11.12193089;10.23765226
2012-12-01;MSP;ATL;15.13043478;9.202674251;13.28123881
2012-05-06;MIA;ATL;12.625;10.85431356;9.025627763
2012-08-06;LAX;DEN;13.48148148;11.36014525;8.719431749
2012-05-19;LAS;LAX;15.84375;11.40599054;11.22528648
2012-07-08;DEN;DFW;11;11.22906257;6.782329983
2012-09-24;DEN;SFO;14.25;11.61969684;9.508767884
2012-11-17;PHL;MCO;20.85;10.31225119;13.46324531
2011-12-29;SFO;DFW;9.909090909;9.824427749;7.02992983
2011-10-08;LGA;ORD;14.07407407;11.66682216;9.55923205
2012-06-29;DEN;ORD;7.625;11.15519249;4.991659711
2012-10-29;LAS;LAX;15.9;11.14574955;12.02110214
2012-11-16;DEN;LAX;11.43478261;11.48261653;7.408999975
2012-02-06;DEN;LAS;10.63157895;10.8151672;10.01782038
2011-09-17;EWR;SFO;11.83333333;10.46834783;7.608157331
2012-10-13;LAX;ATL;11.58333333;10.60607116;9.050182158
2013-01-08;ATL;DFW;11.91304348;11.66682216;10.40503831
2012-04-21;LAX;LAS;14.19230769;11.48261653;11.8288435
2012-04-28;LAS;LAX;14.92592593;11.12193089;11.4284595
2012-08-24;BOS;LAX;11.72727273;10.96183473;8.469451088
2012-12-02;DEN;LAS;13.32142857;10.7284085;9.451841174
2012-02-25;ATL;DTW;12.66666667;10.29739075;9.54470792
2012-01-17;LAX;JFK;15.0625;13.18989538;10.25147511
2012-10-27;EWR;ATL;8.352941176;9.332238542;5.634061329
2012-04-15;LAX;DEN;11.95833333;11.33037305;9.331942184
2012-07-09;BOS;SFO;12.80769231;12.36606376;8.236597505
2011-11-20;BOS;ORD;8.0625;10.40606085;5.579351814
2012-02-09;LAS;DEN;8.411764706;10.5482876;5.756070964
2012-02-17;BOS;SFO;10.66666667;11.18323776;9.809958925
2012-10-04;DFW;LAS;12.63636364;10.58061035;10.66612553
2012-04-04;DFW;ATL;8.736842105;12.5240272;6.870566087
2011-11-19;MSP;ATL;10;10.18991385;7.171371656
2012-03-21;ATL;PHL;7.5625;11.4142063;6.752468684
2013-01-21;LAS;JFK;12.69230769;10.64980794;7.928526878
2011-12-16;ATL;BOS;8.842105263;11.72323404;7.033753209
2012-01-24;DTW;LGA;6.933333333;10.72247853;6.573395151
2012-03-03;LAX;BOS;10;10.2290133;6.920602347
